07/31/2015, 25022741, 320 Lemarc St, http://www.zillow.com/homedetails/320-Lemarc-St-Fremont-CA-94539/25022741_zpid/, 975000, 1097483, 3, 1.0, 951, 5227, 1953
None, 25022742, 314 Lemarc St, http://www.zillow.com/homedetails/314-Lemarc-St-Fremont-CA-94539/25022742_zpid/, None, 1084880, 3, 1.0, 951, 5022, 1953
03/12/1999, 25022743, 308 Lemarc St, http://www.zillow.com/homedetails/308-Lemarc-St-Fremont-CA-94539/25022743_zpid/, 276000, 1087987, 3, 1.0, 951, 5022, 1953
None, 25022744, 302 Lemarc St, http://www.zillow.com/homedetails/302-Lemarc-St-Fremont-CA-94539/25022744_zpid/, None, 1093443, 3, 1.0, 1251, 5022, 1953
12/16/2014, 25022747, 309 Anza St, http://www.zillow.com/homedetails/309-Anza-St-Fremont-CA-94539/25022747_zpid/, 908000, 1085021, 3, 1.0, 951, 5022, 1953
08/02/1994, 25022748, 315 Anza St, http://www.zillow.com/homedetails/315-Anza-St-Fremont-CA-94539/25022748_zpid/, 125000, 1085662, 3, 1.0, 951, 5022, 1953
03/21/2003, 25022749, 321 Anza St, http://www.zillow.com/homedetails/321-Anza-St-Fremont-CA-94539/25022749_zpid/, 425000, 1085282, 3, 1.0, 951, 5022, 1953
04/19/2011, 25022750, 327 Anza St, http://www.zillow.com/homedetails/327-Anza-St-Fremont-CA-94539/25022750_zpid/, 890000, 1356091, 4, 3.0, 1715, 5022, 1953
None, 25022751, 333 Anza St, http://www.zillow.com/homedetails/333-Anza-St-Fremont-CA-94539/25022751_zpid/, None, 1178853, 5, 1.5, 1473, 5022, 1953
04/03/2012, 25022752, 339 Anza St, http://www.zillow.com/homedetails/339-Anza-St-Fremont-CA-94539/25022752_zpid/, 667000, 1068119, 3, 1.0, 951, 5022, 1953
06/10/2002, 25022753, 345 Anza St, http://www.zillow.com/homedetails/345-Anza-St-Fremont-CA-94539/25022753_zpid/, 492000, 1112350, 3, 2.0, 951, 5022, 1953
04/30/2013, 25022754, 351 Anza St, http://www.zillow.com/homedetails/351-Anza-St-Fremont-CA-94539/25022754_zpid/, 850000, 1098301, 3, 1.0, 951, 5227, 1953
03/10/2006, 25022755, 357 Anza St, http://www.zillow.com/homedetails/357-Anza-St-Fremont-CA-94539/25022755_zpid/, 820000, 1277984, 4, 3.0, 1495, 5022, 1953
02/15/2002, 25022756, 405 Anza St, http://www.zillow.com/homedetails/405-Anza-St-Fremont-CA-94539/25022756_zpid/, 448000, 1283843, 3, 2.0, 1607, 5022, 1953
11/30/1995, 25022757, 411 Anza St, http://www.zillow.com/homedetails/411-Anza-St-Fremont-CA-94539/25022757_zpid/, 200000, 1664895, 5, 4.0, 2532, 5022, 1953
04/17/2002, 25022758, 417 Anza St, http://www.zillow.com/homedetails/417-Anza-St-Fremont-CA-94539/25022758_zpid/, 475000, 1445079, 4, 3.0, 2055, 5022, 1953
06/18/2008, 25022759, 423 Anza St, http://www.zillow.com/homedetails/423-Anza-St-Fremont-CA-94539/25022759_zpid/, 790000, 1101324, 3, 1.0, 951, 5022, 1953
09/09/2004, 25022762, 422 Anza St, http://www.zillow.com/homedetails/422-Anza-St-Fremont-CA-94539/25022762_zpid/, 631000, 1206265, 3, 2.0, 1500, 5022, 1953
None, 25022763, 416 Anza St, http://www.zillow.com/homedetails/416-Anza-St-Fremont-CA-94539/25022763_zpid/, None, 1107374, 4, 1.0, 951, 5022, 1953
04/30/2008, 25022764, 410 Anza St, http://www.zillow.com/homedetails/410-Anza-St-Fremont-CA-94539/25022764_zpid/, 800000, 1100018, 3, 1.0, 951, 5022, 1953
05/14/2012, 25022765, 404 Anza St, http://www.zillow.com/homedetails/404-Anza-St-Fremont-CA-94539/25022765_zpid/, 650000, 1341349, 4, 4.0, 1784, 5022, 1953
07/15/1999, 25022766, 358 Anza St, http://www.zillow.com/homedetails/358-Anza-St-Fremont-CA-94539/25022766_zpid/, 294000, 1096338, 3, 1.0, 1203, 5022, 1953
05/15/1998, 25022767, 352 Anza St, http://www.zillow.com/homedetails/352-Anza-St-Fremont-CA-94539/25022767_zpid/, 270000, 1088371, 3, 1.0, 951, 5022, 1953
12/09/2009, 25022768, 346 Anza St, http://www.zillow.com/homedetails/346-Anza-St-Fremont-CA-94539/25022768_zpid/, 793000, 1279046, 4, 2.0, 1383, 5022, 1953
11/24/2015, 25022769, 340 Anza St, http://www.zillow.com/homedetails/340-Anza-St-Fremont-CA-94539/25022769_zpid/, 1010000, 1197146, 3, 2.0, 1474, 5022, 1953
09/05/2012, 25022770, 334 Anza St, http://www.zillow.com/homedetails/334-Anza-St-Fremont-CA-94539/25022770_zpid/, 752000, 1131229, 3, 2.0, 1200, 5022, 1953
04/26/2010, 25022771, 328 Anza St, http://www.zillow.com/homedetails/328-Anza-St-Fremont-CA-94539/25022771_zpid/, 1236000, 1836230, 5, 3.0, 3010, 5022, 2009
09/19/2007, 25022772, 322 Anza St, http://www.zillow.com/homedetails/322-Anza-St-Fremont-CA-94539/25022772_zpid/, 870000, 1283653, 4, 2.0, 1523, 5022, 1953
06/18/2015, 25022773, 316 Anza St, http://www.zillow.com/homedetails/316-Anza-St-Fremont-CA-94539/25022773_zpid/, 1306000, 1455030, 4, 3.0, 1674, 5022, 1953
10/28/2011, 25022774, 310 Anza St, http://www.zillow.com/homedetails/310-Anza-St-Fremont-CA-94539/25022774_zpid/, 1155000, 1836386, 5, 3.0, 3090, 5022, 2007
03/30/2001, 25022775, 304 Anza St, http://www.zillow.com/homedetails/304-Anza-St-Fremont-CA-94539/25022775_zpid/, 406000, 1942094, 4, 4.0, 3191, 5022, 2006
08/04/2015, 25022778, 305 De Leon Ave, http://www.zillow.com/homedetails/305-De-Leon-Ave-Fremont-CA-94539/25022778_zpid/, 1801000, 2094711, 4, 4.0, 3017, 5022, 1953
05/06/1994, 25022779, 311 De Leon Ave, http://www.zillow.com/homedetails/311-De-Leon-Ave-Fremont-CA-94539/25022779_zpid/, 189000, 1404132, 3, 3.0, 1983, 5022, 1953
08/13/2014, 25022780, 317 De Leon Ave, http://www.zillow.com/homedetails/317-De-Leon-Ave-Fremont-CA-94539/25022780_zpid/, 1230000, 1424512, 4, 3.0, 1780, 5022, 1953
None, 25022781, 323 De Leon Ave, http://www.zillow.com/homedetails/323-De-Leon-Ave-Fremont-CA-94539/25022781_zpid/, None, 1087362, 3, 1.0, 951, 5022, 1953
01/14/1999, 25022782, 329 De Leon Ave, http://www.zillow.com/homedetails/329-De-Leon-Ave-Fremont-CA-94539/25022782_zpid/, 280000, 1092162, 3, 1.0, 1176, 5022, 1953
12/21/2004, 25022783, 335 De Leon Ave, http://www.zillow.com/homedetails/335-De-Leon-Ave-Fremont-CA-94539/25022783_zpid/, 660000, 1974748, 4, 4.5, 3400, 5000, 2007
07/23/1997, 25022784, 341 De Leon Ave, http://www.zillow.com/homedetails/341-De-Leon-Ave-Fremont-CA-94539/25022784_zpid/, 240000, 1099209, 3, 1.0, 1251, 5022, 1953
None, 25022785, 347 De Leon Ave, http://www.zillow.com/homedetails/347-De-Leon-Ave-Fremont-CA-94539/25022785_zpid/, None, 1661658, 4, 3.0, 2540, 5022, 1953
08/10/2012, 25022786, 353 De Leon Ave, http://www.zillow.com/homedetails/353-De-Leon-Ave-Fremont-CA-94539/25022786_zpid/, 720000, 1066998, 3, 1.0, 951, 4356, 1953
None, 25022787, 359 De Leon Ave, http://www.zillow.com/homedetails/359-De-Leon-Ave-Fremont-CA-94539/25022787_zpid/, None, 1368890, 3, 2.5, 1812, 5022, 1953
